,Cidade,Area,Quartos,Banheiros,Vagas Garagem,Andar,Animal,Mobiliado,Condominio,Aluguel,IPTU,Seguro Incendio,Total
5384,True,,0,0,0,,True,True,"R$3,580","R$11,000","R$1,084",R$140,"R$15,800"
5385,True,,0,0,0,,True,True,R$260,R$900,R$25,R$12,"R$1,197"
5386,True,,0,0,0,,True,True,"R$2,200","R$11,000",R$131,R$140,"R$13,470"
5387,True,,0,0,0,,True,True,R$0,"R$7,000",R$177,R$106,"R$7,283"
5388,True,,0,0,0,,True,True,"R$1,490","R$3,200",R$500,R$41,"R$5,231"
5389,True,,0,0,0,,True,True,R$0,"R$5,000",R$0,R$76,"R$5,076"
5390,True,,0,0,0,,True,True,"R$1,761","R$3,950",R$640,R$51,"R$6,402"
5391,True,,0,0,0,,True,True,R$430,R$700,R$70,R$9,"R$1,209"
5392,True,,0,0,0,,True,True,"R$1,500","R$12,000",R$45,R$153,"R$13,700"
5393,True,,0,0,0,,True,True,R$640,"R$2,000",R$75,R$26,"R$2,741"
5394,True,,0,0,0,,True,True,R$976,"R$7,000",R$323,R$89,"R$8,388"
5395,True,,0,0,0,,True,True,R$650,"R$3,500",R$164,R$45,"R$4,359"
5396,True,,0,0,0,,True,True,R$0,"R$3,500",R$101,R$53,"R$3,654"
5397,True,,0,0,0,,True,True,"R$2,400","R$6,400",R$0,R$82,"R$8,882"
5398,True,,0,0,0,,True,True,R$0,"R$1,460",R$84,R$22,"R$1,566"
5399,True,,0,0,0,,True,True,"R$1,200","R$1,200",R$84,R$16,"R$2,500"
5400,True,,0,0,0,,True,True,Sem info,"R$3,600",R$334,R$55,"R$3,989"
5401,True,,0,0,0,,True,True,"R$1,750","R$4,500",R$375,R$58,"R$6,683"
5402,True,,0,0,0,,True,True,R$0,"R$2,200",R$0,R$34,"R$2,234"
5403,True,,0,0,0,,True,True,"R$6,000","R$15,000",R$834,R$191,"R$22,030"
5404,True,,0,0,0,,True,True,R$600,"R$2,300",R$34,R$30,"R$2,964"
5405,True,,0,0,0,,True,True,"R$2,100","R$3,337",R$0,R$9,"R$5,446"
5406,True,,0,0,0,,True,True,"R$3,700","R$12,000",R$157,R$153,"R$16,010"
5407,True,,0,0,0,,True,True,R$450,"R$3,900",R$105,R$50,"R$4,505"
5408,True,,0,0,0,,True,True,Sem info,"R$1,650",R$0,R$25,"R$1,675"
5409,True,,0,0,0,,True,True,R$0,"R$2,500",R$0,R$38,"R$2,538"
5410,True,,0,0,0,,True,True,R$250,"R$1,305",R$0,R$17,"R$1,572"
5411,True,,0,0,0,,True,True,"R$1,750","R$2,800",R$600,R$36,"R$5,186"
5412,True,,0,0,0,,True,True,R$606,R$800,R$60,R$11,"R$1,477"
5413,True,,0,0,0,,True,True,"R$2,600","R$9,200",R$250,R$117,"R$12,170"
5414,True,,0,0,0,,True,True,"R$1,350","R$5,900",R$167,R$75,"R$7,492"
5415,True,,0,0,0,,True,True,"R$2,600","R$15,000","R$1,167",R$191,"R$18,960"
5416,True,,0,0,0,,True,True,"R$1,950","R$1,100",R$200,R$14,"R$3,264"
5417,True,,0,0,0,,True,True,R$600,"R$7,225",R$584,R$109,"R$8,518"
5418,True,,0,0,0,,True,True,"R$1,286","R$1,780",R$0,R$23,"R$3,089"
5419,True,,0,0,0,,True,True,"R$2,440","R$6,300","R$1,292",R$80,"R$10,110"
5420,True,,0,0,0,,True,True,"R$2,200","R$6,000","R$1,334",R$77,"R$9,611"
5421,True,,0,0,0,,True,True,"R$4,500","R$6,500","R$1,167",R$83,"R$12,250"
5422,True,,0,0,0,,True,True,"R$1,400","R$7,080",R$0,R$90,"R$8,570"
5423,True,,0,0,0,,True,True,"R$1,134","R$7,900",R$386,R$101,"R$9,521"
5424,True,,0,0,0,,True,True,R$633,"R$1,340",R$8,R$17,"R$1,998"
5425,True,,0,0,0,,True,True,R$450,"R$1,800",R$25,R$23,"R$2,298"
5426,True,,0,0,0,,True,True,Incluso,"R$3,500",R$274,R$53,"R$3,827"
5427,True,,0,0,0,,True,True,R$800,"R$3,500",R$200,R$45,"R$4,545"
5428,True,,0,0,0,,True,True,"R$1,200","R$5,300",R$67,R$68,"R$6,635"
5429,True,,0,0,0,,True,True,"R$1,300","R$6,500",R$0,R$83,"R$7,883"
5430,True,,0,0,0,,True,True,R$0,"R$12,000",R$817,R$181,"R$13,000"
5431,True,,0,0,0,,True,True,"R$1,800","R$2,800",R$740,R$36,"R$5,376"
5432,True,,0,0,0,,True,True,R$600,"R$2,000",R$75,R$26,"R$2,701"
5433,True,,0,0,0,,True,True,R$0,"R$1,500",R$0,R$23,"R$1,523"
5434,True,,0,0,0,,True,True,"R$1,850","R$6,970","R$1,580",R$89,"R$10,490"
5435,True,,0,0,0,,True,True,R$472,"R$2,200",R$55,R$28,"R$2,755"
5436,True,,0,0,0,,True,True,R$0,"R$15,000",R$0,R$191,"R$15,190"
5437,True,,0,0,0,,True,True,"R$5,600","R$13,000","R$2,250",R$165,"R$21,020"
5438,True,,0,0,0,,True,True,"R$2,400","R$3,500",R$0,R$45,"R$5,945"
5439,True,,0,0,0,,True,True,"R$5,307","R$8,000","R$2,050",R$102,"R$15,460"
5440,True,,0,0,0,,True,True,R$0,"R$10,000",R$0,R$151,"R$10,150"
5441,True,,0,0,0,,True,True,R$740,"R$1,500",R$63,R$20,"R$2,323"
5442,True,,0,0,0,,True,True,R$907,"R$3,500",R$0,R$45,"R$4,452"
5443,True,,0,0,0,,True,True,R$350,R$670,R$21,R$9,"R$1,050"
5444,True,,0,0,0,,True,True,"R$2,200","R$6,000",R$375,R$77,"R$8,652"
5445,True,,0,0,0,,True,True,R$0,"R$1,569",R$0,R$24,"R$1,593"
5446,True,,0,0,0,,True,True,R$0,"R$4,172",R$760,R$63,"R$4,995"
5447,True,,0,0,0,,True,True,Sem info,"R$1,400",R$16,R$22,"R$1,438"
5448,True,,0,0,0,,True,True,R$0,"R$6,000",R$197,R$91,"R$6,288"
5449,True,,0,0,0,,True,True,R$0,"R$2,350",R$0,R$36,"R$2,386"
5450,True,,0,0,0,,True,True,R$180,R$850,R$41,R$13,"R$1,084"
5451,True,,0,0,0,,True,True,R$0,"R$8,000","R$1,097",R$121,"R$9,218"
5452,True,,0,0,0,,True,True,R$0,"R$2,950",R$267,R$45,"R$3,262"
5453,True,,0,0,0,,True,True,R$660,"R$2,600",R$73,R$33,"R$3,366"
5454,True,,0,0,0,,True,True,R$400,R$790,R$24,R$11,"R$1,225"
5455,True,,0,0,0,,True,True,R$996,"R$1,850",R$229,R$24,"R$3,099"
5456,True,,0,0,0,,True,True,R$0,"R$5,700",R$0,R$73,"R$5,773"
5457,True,,0,0,0,,True,True,R$0,"R$1,800",R$209,R$23,"R$2,032"
5458,True,,0,0,0,,True,True,R$767,"R$2,707",Incluso,R$11,"R$3,485"
5459,True,,0,0,0,,True,True,"R$1,050","R$2,417",R$344,R$31,"R$3,842"
5460,True,,0,0,0,,True,True,"R$8,000","R$12,000",R$200,R$153,"R$20,350"
5461,True,,0,0,0,,True,True,R$450,"R$2,700",R$0,R$35,"R$3,185"
5462,True,,0,0,0,,True,True,"R$1,699","R$5,760",R$459,R$73,"R$7,991"
5463,True,,0,0,0,,True,True,"R$1,600","R$3,500",R$65,R$45,"R$5,210"
5464,True,,0,0,0,,True,True,R$550,"R$1,620",R$80,R$21,"R$2,271"
5465,True,,0,0,0,,True,True,R$0,R$800,R$200,R$11,"R$1,011"
5466,True,,0,0,0,,True,True,"R$3,450","R$10,160",R$0,R$129,"R$13,740"
5467,True,,0,0,0,,True,True,"R$1,100","R$10,200",R$0,R$130,"R$11,430"
5468,True,,0,0,0,,True,True,R$0,"R$1,100",R$18,R$17,"R$1,135"
5469,True,,0,0,0,,True,True,R$0,"R$3,147",R$0,R$48,"R$3,195"
5470,True,,0,0,0,,True,True,R$520,"R$1,200",R$74,R$16,"R$1,810"
5471,True,,0,0,0,,True,True,R$50,"R$2,200",R$173,R$34,"R$2,457"
5472,True,,0,0,0,,True,True,R$0,"R$1,362",R$84,R$21,"R$1,467"
5473,True,,0,0,0,,True,True,R$0,"R$5,000",R$350,R$76,"R$5,426"
5474,True,,0,0,0,,True,True,R$950,"R$3,800",R$504,R$49,"R$5,303"
5475,True,,0,0,0,,True,True,R$385,"R$2,150",R$40,R$28,"R$2,603"
5476,True,,0,0,0,,True,True,R$100,"R$1,990",R$110,R$30,"R$2,230"
5477,True,,0,0,0,,True,True,"R$3,300","R$15,000","R$1,272",R$191,"R$19,760"
5478,True,,0,0,0,,True,True,"R$2,200","R$9,810",R$737,R$148,"R$12,900"
5479,True,,0,0,0,,True,True,R$0,"R$1,300",R$109,R$20,"R$1,429"
5480,True,,0,0,0,,True,True,R$0,"R$10,000",R$584,R$151,"R$10,740"
5481,True,,0,0,0,,True,True,R$929,"R$2,500",R$246,R$32,"R$3,707"
5482,True,,0,0,0,,True,True,"R$3,100","R$15,000","R$2,180",R$191,"R$20,470"
5483,True,,0,0,0,,True,True,R$450,"R$3,800",R$55,R$49,"R$4,354"
5484,True,,0,0,0,,True,True,R$0,"R$3,900",R$506,R$59,"R$4,465"
5485,True,,0,0,0,,True,True,R$522,"R$3,000",R$101,R$39,"R$3,662"
5486,True,,0,0,0,,True,True,R$418,R$520,R$23,R$7,R$968
5487,True,,0,0,0,,True,True,R$470,"R$2,200",R$150,R$28,"R$2,848"
5488,True,,0,0,0,,True,True,"R$1,650","R$5,525",Incluso,R$19,"R$7,194"
5489,True,,0,0,0,,True,True,R$486,"R$3,200",R$0,R$13,"R$3,699"
5490,True,,0,0,0,,True,True,R$850,"R$8,500",R$450,R$108,"R$9,908"
5491,True,,0,0,0,,True,True,R$915,"R$6,000",R$50,R$77,"R$7,042"
5492,True,,0,0,0,,True,True,"R$4,000","R$10,000","R$1,700",R$127,"R$15,830"
5493,True,,0,0,0,,True,True,R$0,"R$3,500",R$292,R$53,"R$3,845"
5494,True,,0,0,0,,True,True,R$700,"R$1,600",R$96,R$21,"R$2,417"
5495,True,,0,0,0,,True,True,Incluso,"R$3,000",R$251,R$46,"R$3,297"
5496,True,,0,0,0,,True,True,R$980,"R$6,835",R$0,R$44,"R$7,859"
5497,True,,0,0,0,,True,True,R$0,"R$2,000",R$5,R$26,"R$2,031"
5498,True,,0,0,0,,True,True,R$0,"R$1,600",R$167,R$25,"R$1,792"
5499,True,,0,0,0,,True,True,"R$1,970","R$1,800","R$1,400",R$23,"R$5,193"
5500,True,,0,0,0,,True,True,R$743,"R$1,800",R$109,R$23,"R$2,675"
5501,True,,0,0,0,,True,True,R$0,"R$9,200","R$1,041",R$139,"R$10,380"
5502,True,,0,0,0,,True,True,"R$1,100","R$1,999",R$153,R$26,"R$3,278"
5503,True,,0,0,0,,True,True,R$475,"R$3,500",R$70,R$45,"R$4,090"
5504,True,,0,0,0,,True,True,R$0,"R$12,000",R$334,R$181,"R$12,520"
5505,True,,0,0,0,,True,True,R$0,"R$1,300",R$84,R$20,"R$1,404"
5506,True,,0,0,0,,True,True,R$571,"R$1,700",R$135,R$22,"R$2,428"
5507,True,,0,0,0,,True,True,"R$1,236","R$2,650",R$784,R$34,"R$4,704"
5508,True,,0,0,0,,True,True,R$681,"R$2,400",R$4,R$31,"R$3,116"
5509,True,,0,0,0,,True,True,R$0,"R$1,556",R$0,R$8,"R$1,564"
5510,True,,0,0,0,,True,True,R$530,"R$1,500",R$134,R$20,"R$2,184"
5511,True,,0,0,0,,True,True,R$500,"R$2,200",R$100,R$28,"R$2,828"
5512,True,,0,0,0,,True,True,R$0,"R$2,500",R$59,R$38,"R$2,597"
5513,True,,0,0,0,,True,True,R$0,"R$6,500",R$23,R$98,"R$6,621"
5514,True,,0,0,0,,True,True,R$0,"R$5,000",R$235,R$76,"R$5,311"
5515,True,,0,0,0,,True,True,R$300,R$550,R$70,R$7,R$927
5516,True,,0,0,0,,True,True,"R$4,000","R$15,000","R$1,834",R$191,"R$21,030"
5517,True,,0,0,0,,True,True,R$826,"R$3,509",R$0,R$11,"R$4,346"
5518,True,,0,0,0,,True,True,"R$1,202","R$2,650",R$243,R$34,"R$4,129"
5519,True,,0,0,0,,True,True,"R$1,300","R$3,360",R$340,R$43,"R$5,043"
5520,True,,0,0,0,,True,True,"R$1,400","R$4,675",R$200,R$60,"R$6,335"
5521,True,,0,0,0,,True,True,R$0,"R$8,670",R$450,R$131,"R$9,251"
5522,True,,0,0,0,,True,True,"R$3,000","R$2,800",R$830,R$36,"R$6,666"
5523,True,,0,0,0,,True,True,R$0,R$830,R$12,R$11,R$853
5524,True,,0,0,0,,True,True,"R$2,000","R$12,000",R$334,R$153,"R$14,490"
5525,True,,0,0,0,,True,True,R$308,"R$1,532",R$0,R$20,"R$1,860"
5526,True,,0,0,0,,True,True,R$390,"R$2,150",R$76,R$28,"R$2,644"
5527,True,,0,0,0,,True,True,R$945,"R$4,300",R$300,R$55,"R$5,600"
5528,True,,0,0,0,,True,True,"R$2,900","R$12,500","R$1,588",R$159,"R$17,150"
5529,True,,0,0,0,,True,True,R$191,"R$1,020",R$0,R$13,"R$1,224"
5530,True,,0,0,0,,True,True,R$0,"R$1,459",R$0,R$10,"R$1,469"
5531,True,,0,0,0,,True,True,R$771,"R$2,100",R$55,R$27,"R$2,953"
5532,True,,0,0,0,,True,True,R$980,"R$4,800",R$151,R$61,"R$5,992"
5533,True,,0,0,0,,True,True,R$0,"R$1,800",R$167,R$28,"R$1,995"
5534,True,,0,0,0,,True,True,R$490,R$500,R$17,R$7,"R$1,014"
5535,True,,0,0,0,,True,True,"R$1,018","R$4,300",R$380,R$55,"R$5,753"
5536,True,,0,0,0,,True,True,"R$1,050","R$4,348",R$167,R$66,"R$5,631"
5537,True,,0,0,0,,True,True,Sem info,"R$3,200",R$0,R$41,"R$3,241"
5538,True,,0,0,0,,True,True,"R$1,150","R$1,615",R$160,R$21,"R$2,946"
5539,True,,0,0,0,,True,True,"R$1,100","R$2,376",R$334,R$38,"R$3,848"
5540,True,,0,0,0,,True,True,"R$3,500","R$10,000","R$1,200",R$127,"R$14,830"
5541,True,,0,0,0,,True,True,"R$1,178","R$5,200",R$213,R$66,"R$6,657"
5542,True,,0,0,0,,True,True,R$0,"R$9,000",R$0,R$136,"R$9,136"
5543,True,,0,0,0,,True,True,R$0,"R$1,600",R$163,R$25,"R$1,788"
5544,True,,0,0,0,,True,True,R$290,R$500,R$19,R$7,R$816
5545,True,,0,0,0,,True,True,R$1,"R$3,300",R$275,R$50,"R$3,626"
5546,True,,0,0,0,,True,True,R$0,"R$3,700",R$324,R$56,"R$4,080"
5547,True,,0,0,0,,True,True,R$460,"R$2,415",R$125,R$31,"R$3,031"
5548,True,,0,0,0,,True,True,R$600,"R$3,300",R$67,R$42,"R$4,009"
5549,True,,0,0,0,,True,True,R$175,"R$1,732",R$0,R$6,"R$1,913"
5550,True,,0,0,0,,True,True,"R$1,168","R$6,900",R$233,R$88,"R$8,389"
5551,True,,0,0,0,,True,True,R$446,"R$2,400",R$114,R$31,"R$2,991"
5552,True,,0,0,0,,True,True,R$0,"R$1,250",R$280,R$16,"R$1,546"
5553,True,,0,0,0,,True,True,Incluso,"R$8,000",R$800,R$121,"R$8,921"
5554,True,,0,0,0,,True,True,"R$1,800","R$6,450","R$1,140",R$82,"R$9,472"
5555,True,,0,0,0,,True,True,"R$1,400","R$3,695",R$391,R$47,"R$5,533"
5556,True,,0,0,0,,True,True,R$0,"R$3,300",R$236,R$50,"R$3,586"
5557,True,,0,0,0,,True,True,R$230,"R$1,220",R$25,R$16,"R$1,491"
5558,True,,0,0,0,,True,True,"R$1,000","R$3,500",R$417,R$45,"R$4,962"
5559,True,,0,0,0,,True,True,R$0,"R$2,125",R$226,R$32,"R$2,383"
5560,True,,0,0,0,,True,True,R$495,"R$2,200",R$99,R$28,"R$2,822"
5561,True,,0,0,0,,True,True,R$643,"R$2,300",R$63,R$30,"R$3,036"
5562,True,,0,0,0,,True,True,R$900,"R$2,424",R$245,R$31,"R$3,600"
5563,True,,0,0,0,,True,True,R$0,"R$1,800",R$280,R$28,"R$2,108"
5564,True,,0,0,0,,True,True,Sem info,"R$10,000",R$847,R$151,"R$11,000"
5565,True,,0,0,0,,True,True,R$0,"R$3,100","R$2,900",R$47,"R$6,047"
5566,True,,0,0,0,,True,True,"R$3,370","R$8,500","R$1,118",R$108,"R$13,100"
5567,True,,0,0,0,,True,True,R$0,"R$6,200",R$613,R$94,"R$6,907"
5568,True,,0,0,0,,True,True,R$0,"R$1,990",R$154,R$30,"R$2,174"
5569,True,,0,0,0,,True,True,"R$2,100","R$13,900",R$809,R$177,"R$16,990"
5570,True,,0,0,0,,True,True,R$760,"R$6,500",R$120,R$83,"R$7,463"
5571,True,,0,0,0,,True,True,R$260,"R$1,400",R$0,R$18,"R$1,678"
5572,True,,0,0,0,,True,True,R$0,"R$1,000",R$84,R$13,"R$1,097"
5573,True,,0,0,0,,True,True,R$300,"R$2,156",R$0,R$8,"R$2,464"
5574,True,,0,0,0,,True,True,"R$1,133","R$1,500",R$137,R$6,"R$2,776"
5575,True,,0,0,0,,True,True,R$950,"R$2,300",R$209,R$30,"R$3,489"
5576,True,,0,0,0,,True,True,R$500,"R$1,080",R$59,R$14,"R$1,653"
5577,True,,0,0,0,,True,True,"R$1,990","R$3,500",R$589,R$45,"R$6,124"
5578,True,,0,0,0,,True,True,R$0,"R$8,500","R$1,542",R$128,"R$10,170"
5579,True,,0,0,0,,True,True,"R$1,749","R$7,000",R$384,R$89,"R$9,222"
5580,True,,0,0,0,,True,True,"R$1,500","R$12,000",R$500,R$153,"R$14,150"
5581,True,,0,0,0,,True,True,R$650,"R$5,900",R$0,R$75,"R$6,625"
5582,True,,0,0,0,,True,True,"R$1,313","R$8,700",R$343,R$111,"R$10,470"
5583,True,,0,0,0,,True,True,R$0,"R$9,520","R$1,334",R$144,"R$11,000"
5584,True,,0,0,0,,True,True,R$750,"R$1,500",R$0,R$20,"R$2,270"
5585,True,,0,0,0,,True,True,R$0,"R$6,200",R$650,R$94,"R$6,944"
5586,True,,0,0,0,,True,True,R$541,"R$5,700",R$216,R$73,"R$6,530"
5587,True,,0,0,0,,True,True,R$595,"R$2,800",R$13,R$36,"R$3,444"
5588,True,,0,0,0,,True,True,"R$1,290","R$5,600",R$435,R$71,"R$7,396"
5589,True,,0,0,0,,True,True,R$0,"R$1,000",R$42,R$16,"R$1,058"
5590,True,,0,0,0,,True,True,R$0,"R$2,500",R$0,R$38,"R$2,538"
5591,True,,0,0,0,,True,True,Incluso,"R$6,860",R$0,R$87,"R$6,947"
5592,True,,0,0,0,,True,True,"R$3,450","R$6,000",R$0,R$77,"R$9,527"
5593,True,,0,0,0,,True,True,R$811,"R$3,200",R$174,R$41,"R$4,226"
5594,True,,0,0,0,,True,True,R$394,"R$2,500",R$34,R$32,"R$2,960"
5595,True,,0,0,0,,True,True,R$850,"R$1,400",R$200,R$18,"R$2,468"
5596,True,,0,0,0,,True,True,R$875,"R$24,000",R$0,R$305,"R$25,180"
5597,True,,0,0,0,,True,True,R$695,"R$2,600",R$120,R$33,"R$3,448"
5598,True,,0,0,0,,True,True,R$0,"R$1,200",R$34,R$19,"R$1,253"
5599,True,,0,0,0,,True,True,R$0,"R$4,100",R$118,R$62,"R$4,280"
5600,True,,0,0,0,,True,True,R$570,"R$2,580",R$0,R$33,"R$3,183"
5601,True,,0,0,0,,True,True,R$0,"R$2,200",R$0,R$34,"R$2,234"
5602,True,,0,0,0,,True,True,"R$1,100","R$2,850",R$179,R$37,"R$4,166"
5603,True,,0,0,0,,True,True,R$185,"R$7,693",R$223,R$116,"R$8,217"
5604,True,,0,0,0,,True,True,R$650,"R$1,300",R$75,R$17,"R$2,042"
5605,True,,0,0,0,,True,True,R$962,"R$2,051",R$0,R$12,"R$3,025"
5606,True,,0,0,0,,True,True,R$525,"R$1,200",R$88,R$16,"R$1,829"
5607,True,,0,0,0,,True,True,"R$1,000","R$7,000",R$84,R$89,"R$8,173"
5608,True,,0,0,0,,True,True,R$470,"R$3,572",R$30,R$46,"R$4,118"
5609,True,,0,0,0,,True,True,R$788,"R$2,387",R$17,R$31,"R$3,223"
5610,True,,0,0,0,,True,True,R$0,"R$3,180",R$100,R$48,"R$3,328"
5611,True,,0,0,0,,True,True,R$400,"R$1,200",R$0,R$16,"R$1,616"
5612,True,,0,0,0,,True,True,R$350,"R$1,015",R$33,R$13,"R$1,411"
5613,True,,0,0,0,,True,True,"R$2,575","R$8,000",R$633,R$102,"R$11,310"
5614,True,,0,0,0,,True,True,R$0,"R$3,500",R$500,R$53,"R$4,053"
5615,True,,0,0,0,,True,True,"R$4,000","R$2,500","R$1,484",R$32,"R$8,016"
5616,True,,0,0,0,,True,True,"R$3,000","R$10,000",R$0,R$127,"R$13,130"
5617,True,,0,0,0,,True,True,"R$3,182","R$11,700","R$2,482",R$149,"R$17,510"
5618,True,,0,0,0,,True,True,R$0,"R$7,000",R$748,R$106,"R$7,854"
5619,True,,0,0,0,,True,True,"R$1,700","R$1,196",R$0,R$16,"R$2,912"
5620,True,,0,0,0,,True,True,R$300,"R$1,162",R$19,R$15,"R$1,496"
5621,True,,0,0,0,,True,True,R$0,"R$15,000","R$2,064",R$226,"R$17,290"
5622,True,,0,0,0,,True,True,R$0,"R$1,100",R$25,R$17,"R$1,142"
5623,True,,0,0,0,,True,True,R$0,"R$1,500",R$9,R$23,"R$1,532"
5624,True,,0,0,0,,True,True,"R$2,900","R$14,000",R$898,R$178,"R$17,980"
5625,True,,0,0,0,,True,True,R$700,"R$3,000",R$42,R$39,"R$3,781"
5626,True,,0,0,0,,True,True,R$370,"R$3,300",R$74,R$42,"R$3,786"
5627,True,,0,0,0,,True,True,"R$1,221","R$5,100","R$366,300",R$65,"R$372,700"
5628,True,,0,0,0,,True,True,Sem info,"R$8,000","R$1,250",R$121,"R$9,371"
5629,True,,0,0,0,,True,True,R$0,"R$10,630",R$392,R$160,"R$11,180"
5630,True,,0,0,0,,True,True,"R$1,700","R$2,000",R$275,R$26,"R$4,001"
5631,True,,0,0,0,,True,True,R$300,"R$2,100",R$42,R$27,"R$2,469"
5632,True,,0,0,0,,True,True,"R$3,300","R$6,800","R$1,250",R$87,"R$11,440"
5633,True,,0,0,0,,True,True,"R$4,110","R$8,000",R$645,R$102,"R$12,860"
5634,True,,0,0,0,,True,True,R$767,"R$3,800",R$36,R$49,"R$4,652"
5635,True,,0,0,0,,True,True,"R$4,800","R$20,000","R$1,750",R$254,"R$26,800"
5636,True,,0,0,0,,True,True,R$0,"R$10,500","R$1,667",R$158,"R$12,330"
5637,True,,0,0,0,,True,True,"R$1,900","R$8,400",R$539,R$107,"R$10,950"
5638,True,,0,0,0,,True,True,R$800,"R$1,900",R$129,R$25,"R$2,854"
5639,True,,0,0,0,,True,True,"R$1,325","R$4,500",R$347,R$58,"R$6,230"
5640,True,,0,0,0,,True,True,R$450,"R$2,000",R$42,R$26,"R$2,518"
5641,True,,0,0,0,,True,True,"R$1,600","R$4,000",R$591,R$51,"R$6,242"
5642,True,,0,0,0,,True,True,"R$1,130","R$4,500",R$262,R$58,"R$5,950"
5643,True,,0,0,0,,True,True,R$888,"R$2,557",Incluso,R$24,"R$3,469"
5644,True,,0,0,0,,True,True,"R$1,400","R$6,200","R$4,000",R$79,"R$11,680"
5645,True,,0,0,0,,True,True,R$0,"R$2,900",R$0,R$37,"R$2,937"
5646,True,,0,0,0,,True,True,R$420,"R$1,824",R$0,R$24,"R$2,268"
5647,True,,0,0,0,,True,True,R$780,"R$4,600",R$330,R$59,"R$5,769"
5648,True,,0,0,0,,True,True,R$900,"R$4,000",R$200,R$51,"R$5,151"
5649,True,,0,0,0,,True,True,R$300,"R$1,000",R$0,R$13,"R$1,313"
5650,True,,0,0,0,,True,True,R$0,"R$1,400",R$69,R$18,"R$1,487"
5651,True,,0,0,0,,True,True,"R$4,800","R$3,000","R$2,084",R$39,"R$9,923"
5652,True,,0,0,0,,True,True,R$0,"R$1,800",R$0,R$28,"R$1,828"
5653,True,,0,0,0,,True,True,R$464,"R$1,190",R$114,R$18,"R$1,786"
5654,True,,0,0,0,,True,True,"R$2,400","R$10,000","R$1,000",R$127,"R$13,530"
5655,True,,0,0,0,,True,True,R$350,"R$1,350",R$69,R$18,"R$1,787"
5656,True,,0,0,0,,True,True,R$0,"R$2,200",R$602,R$34,"R$2,836"
5657,True,,0,0,0,,True,True,R$400,"R$2,264",R$0,R$29,"R$2,693"
5658,True,,0,0,0,,True,True,"R$5,288","R$15,000",R$82,R$191,"R$20,560"
5659,True,,0,0,0,,True,True,R$300,"R$1,340",R$0,R$17,"R$1,657"
5660,True,,0,0,0,,True,True,R$600,R$700,R$69,R$9,"R$1,378"
5661,True,,0,0,0,,True,True,R$0,"R$7,000",R$472,R$106,"R$7,578"
5662,True,,0,0,0,,True,True,R$599,"R$1,300",R$74,R$17,"R$1,990"
5663,True,,0,0,0,,True,True,R$0,"R$1,049",R$31,R$14,"R$1,094"
5664,True,,0,0,0,,True,True,R$0,"R$14,000",R$917,R$211,"R$15,130"
5665,True,,0,0,0,,True,True,R$400,"R$1,450",R$0,R$19,"R$1,869"
5666,True,,0,0,0,,True,True,R$800,"R$3,400",R$150,R$44,"R$4,394"
5667,True,,0,0,0,,True,True,R$470,"R$1,550",R$0,R$20,"R$2,040"
5668,True,,0,0,0,,True,True,R$342,"R$1,900",R$0,R$25,"R$2,267"
5669,True,,0,0,0,,True,True,"R$1,122","R$8,500",R$285,R$108,"R$10,020"
5670,True,,0,0,0,,True,True,R$0,"R$1,122",R$50,R$15,"R$1,187"
5671,True,,0,0,0,,True,True,R$0,"R$6,500","R$1,167",R$98,"R$7,765"
5672,True,,0,0,0,,True,True,"R$2,850","R$8,500","R$1,167",R$108,"R$12,630"
5673,True,,0,0,0,,True,True,R$745,"R$1,500",R$130,R$20,"R$2,395"
5674,True,,0,0,0,,True,True,R$795,"R$2,500",R$159,R$32,"R$3,486"
5675,True,,0,0,0,,True,True,R$620,"R$1,750",R$0,R$23,"R$2,393"
5676,True,,0,0,0,,True,True,"R$2,970","R$5,500",R$690,R$70,"R$9,230"
5677,True,,0,0,0,,True,True,R$0,"R$5,000",R$109,R$76,"R$5,185"
5678,True,,0,0,0,,True,True,"R$1,649","R$1,400",R$850,R$18,"R$3,917"
5679,True,,0,0,0,,True,True,R$550,"R$1,500",R$153,R$20,"R$2,223"
5680,True,,0,0,0,,True,True,R$0,R$977,R$30,R$13,"R$1,020"
5681,True,,0,0,0,,True,True,R$0,"R$1,600",R$150,R$25,"R$1,775"
5682,True,,0,0,0,,True,True,R$399,"R$2,100",R$42,R$27,"R$2,568"
5683,True,,0,0,0,,True,True,R$0,"R$1,000",R$0,R$13,"R$1,013"
5684,True,,0,0,0,,True,True,"R$3,500","R$10,800","R$1,250",R$137,"R$15,690"
5685,True,,0,0,0,,True,True,"R$2,016","R$5,900",R$227,R$75,"R$8,218"
5686,True,,0,0,0,,True,True,"R$1,000","R$3,000",R$50,R$39,"R$4,089"
5687,True,,0,0,0,,True,True,R$0,"R$4,600",R$317,R$70,"R$4,987"
5688,True,,0,0,0,,True,True,"R$2,700","R$5,100",R$650,R$65,"R$8,515"
5689,True,,0,0,0,,True,True,"R$1,990","R$8,300",R$594,R$106,"R$10,990"
5690,True,,0,0,0,,True,True,R$0,"R$5,000",R$458,R$76,"R$5,534"
5691,True,,0,0,0,,True,True,R$400,"R$3,500",R$0,R$45,"R$3,945"
5692,True,,0,0,0,,True,True,R$0,"R$6,000",R$285,R$91,"R$6,376"
5693,True,,0,0,0,,True,True,R$850,"R$3,100",R$205,R$40,"R$4,195"
5694,True,,0,0,0,,True,True,R$898,"R$4,200",R$135,R$54,"R$5,287"
